sample_id,time,anomaly,anomaly_type,data_mode,description,volume,flow,paw,source_file,X,Y_flow,Y_paw
Double Trigger,9.670519746717767,1,Double Trigger,flow,Double Trigger,,-5.81632653061223,8.92676611218172,double_trigger_img3.csv,,,
Double Trigger,9.69010263873755,1,Double Trigger,flow,Double Trigger,,-5.815852236792961,8.915784661006448,double_trigger_img3.csv,,,
Double Trigger,9.70968553075733,1,Double Trigger,flow,Double Trigger,,-5.764297276169458,8.904803209831178,double_trigger_img3.csv,,,
Double Trigger,9.729268422777112,1,Double Trigger,flow,Double Trigger,,-5.71274231554595,8.893821758655905,double_trigger_img3.csv,,,
Double Trigger,9.748851314796893,1,Double Trigger,flow,Double Trigger,,-5.661187354922447,8.882840307480633,double_trigger_img3.csv,,,
Double Trigger,9.768434206816671,1,Double Trigger,flow,Double Trigger,,-5.609632394298944,8.871858856305362,double_trigger_img3.csv,,,
Double Trigger,9.788017098836455,1,Double Trigger,flow,Double Trigger,,-5.558077433675436,8.86087740513009,double_trigger_img3.csv,,,
Double Trigger,9.807599990856236,1,Double Trigger,flow,Double Trigger,,-5.506522473051933,8.849895953954817,double_trigger_img3.csv,,,
Double Trigger,9.827182882876016,1,Double Trigger,flow,Double Trigger,,-5.45496751242843,8.838914502779547,double_trigger_img3.csv,,,
Double Trigger,9.8467657748958,1,Double Trigger,flow,Double Trigger,,-5.403412551804922,8.827933051604274,double_trigger_img3.csv,,,
Double Trigger,9.86634866691558,1,Double Trigger,flow,Double Trigger,,-5.351857591181419,8.816951600429002,double_trigger_img3.csv,,,
Double Trigger,9.88593155893536,1,Double Trigger,flow,Double Trigger,,-5.300302630557916,8.805970149253731,double_trigger_img3.csv,,,
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,0.0650406504065039,-0.1857142857142864,18.187134502923968
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,0.2211382113821138,-0.1000000000000005,17.251461988304072
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,0.4032520325203252,-0.071428571428572,16.78362573099413
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,0.6373983739837401,-0.0285714285714289,16.31578947368419
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,0.8715447154471545,-0.0142857142857146,16.31578947368419
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.0276422764227644,-0.0142857142857146,16.31578947368419
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.1186991869918703,0.9571428571428564,16.31578947368419
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.1317073170731708,0.9571428571428564,17.95321637426899
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.1447154471544718,1.185714285714285,21.22807017543859
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.170731707317073,1.185714285714285,24.2690058479532
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.170731707317073,1.185714285714285,27.77777777777777
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.1967479674796748,1.185714285714285,29.64912280701752
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.2487804878048785,1.2142857142857135,32.69005847953214
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.3008130081300813,1.2142857142857135,35.02923976608186
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.3398373983739835,1.2142857142857135,37.368421052631575
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.3918699186991867,1.114285714285714,38.77192982456138
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.4439024390243906,0.4999999999999991,40.87719298245612
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.4569105691056912,0.3857142857142852,38.538011695906434
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.469918699186992,0.2571428571428567,34.56140350877192
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.482926829268293,0.1285714285714281,37.1345029239766
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.4959349593495932,0.1285714285714281,32.2222222222222
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.5739837398373986,0.0142857142857137,30.11695906432746
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.6130081300813006,-0.0428571428571435,28.713450292397653
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.7040650406504063,-0.6000000000000005,27.543859649122798
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.717073170731707,-0.6000000000000005,24.502923976608173
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.7300813008130085,-0.6000000000000005,23.099415204678337
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,1.847154471544716,-0.3571428571428572,20.52631578947367
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,2.029268292682927,-0.3000000000000002,19.35672514619881
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,2.172357723577236,-0.2142857142857144,18.65497076023391
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,2.341463414634146,-0.1571428571428579,18.187134502923968
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,2.484552845528455,-0.1428571428571428,17.95321637426899
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,2.6536585365853664,-0.1000000000000005,17.251461988304072
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,2.822764227642276,-0.0571428571428578,16.78362573099413
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.0308943089430898,-0.0571428571428578,16.78362573099413
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.1869918699187,-0.0428571428571435,16.31578947368419
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.317073170731708,-0.0142857142857146,16.31578947368419
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.408130081300814,0.2142857142857139,16.31578947368419
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.4471544715447155,0.9857142857142848,20.05847953216373
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.460162601626017,0.928571428571428,21.461988304093538
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.4731707317073166,1.0714285714285707,24.2690058479532
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.4991869918699194,1.185714285714285,26.374269005847932
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.4991869918699194,1.185714285714285,29.181286549707597
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.538211382113821,1.2285714285714278,31.75438596491226
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.5772357723577235,1.2285714285714278,33.859649122807
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.642276422764228,1.2285714285714278,36.432748538011694
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.655284552845528,1.2285714285714278,38.07017543859647
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.694308943089431,1.242857142857142,39.4736842105263
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.746341463414634,0.7285714285714278,41.1111111111111
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.7593495934959353,0.7285714285714278,39.94152046783624
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.772357723577236,0.4142857142857141,37.83625730994152
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.785365853658537,0.585714285714285,35.263157894736835
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.798373983739838,0.2999999999999994,31.98830409356724
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.8764227642276423,0.0999999999999996,30.81871345029238
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.915447154471545,-0.0142857142857146,29.41520467836257
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.9804878048780488,-0.0142857142857146,27.543859649122798
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.99349593495935,-0.0571428571428578,25.67251461988303
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,3.99349593495935,-0.0571428571428578,23.333333333333314
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.032520325203253,-0.2428571428571428,20.9941520467836
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.084552845528456,-0.1571428571428579,18.187134502923968
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.188617886178862,0.0714285714285707,16.31578947368419
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.279674796747967,0.685714285714285,15.84795321637425
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.2926829268292686,0.8285714285714278,18.65497076023391
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.2926829268292686,0.8285714285714278,20.52631578947367
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.318699186991871,1.185714285714285,23.80116959064325
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.331707317073171,1.185714285714285,27.076023391812853
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.3707317073170735,1.2857142857142851,29.88304093567251
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.435772357723577,1.3285714285714278,32.69005847953214
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.5008130081300814,1.3142857142857136,34.56140350877192
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.5528455284552845,1.2714285714285705,35.96491228070174
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.591869918699187,1.0571428571428565,36.66666666666666
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.617886178861789,0.5142857142857133,34.32748538011694
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.617886178861789,0.5142857142857133,31.75438596491226
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.63089430894309,0.2999999999999994,29.181286549707597
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.656910569105691,0.3999999999999994,26.374269005847932
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.734959349593496,-0.0142857142857146,25.20467836257308
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.760975609756097,0.0999999999999996,23.333333333333314
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.878048780487805,-0.0857142857142863,21.929824561403507
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,4.982113821138212,-0.1571428571428579,20.52631578947367
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,5.060162601626017,-0.0285714285714289,20.760233918128648
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,5.255284552845529,-0.3571428571428572,22.397660818713447
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,5.463414634146342,-0.4000000000000003,21.22807017543859
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,5.632520325203252,-0.3714285714285719,20.760233918128648
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,5.814634146341463,-0.3285714285714287,20.292397660818708
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.022764227642277,-0.2714285714285718,20.05847953216373
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.230894308943089,-0.2142857142857144,19.824561403508756
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.3479674796747965,-0.2142857142857144,19.35672514619881
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.543089430894311,-0.1571428571428579,18.88888888888887
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.582113821138211,0.0571428571428564,21.461988304093538
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.595121951219513,0.5285714285714285,25.20467836257308
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.621138211382114,0.871428571428571,28.245614035087712
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.647154471544717,1.0142857142857138,31.520467836257296
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.72520325203252,1.2142857142857135,35.96491228070174
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.764227642276422,1.242857142857142,38.30409356725144
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.803252032520327,1.242857142857142,40.64327485380116
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.894308943089431,1.085714285714285,43.21637426900584
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.9073170731707325,1.085714285714285,41.1111111111111
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.933333333333334,0.6999999999999993,38.30409356725144
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,6.959349593495936,0.2142857142857139,34.56140350877192
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,7.0113821138211385,0.0714285714285707,33.157894736842096
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,7.076422764227644,-0.0428571428571435,31.75438596491226
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,7.141463414634147,-0.0285714285714289,31.75438596491226
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,7.167479674796748,-0.0285714285714289,27.77777777777777
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,7.167479674796748,-0.0285714285714289,24.736842105263136
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,7.18048780487805,-0.0285714285714289,22.86549707602337
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,7.271544715447154,-0.7571428571428571,21.69590643274853
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,7.440650406504066,-0.5428571428571427,20.52631578947367
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,7.583739837398374,-0.4142857142857146,19.35672514619881
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,7.765853658536585,-0.3285714285714287,18.88888888888887
Double Triggering,,1,Double Triggering,flow/paw,Double Triggering,,,,double_trigger_img4.csv,7.947967479674796,-0.2285714285714286,18.187134502923968
